des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h
2004 FJ11,35,2453149.665332756,2004-May-24 03:58,0.0338434785111049,0.0338430921094522,0.0338438649128616,8.20448470137962,8.1948831756557,< 00:01,21.03
2025 LE,1,2453150.685022518,2004-May-25 04:26,0.00816270323269848,0.00502066363096098,0.0684363622002962,12.4532344719365,12.4269950681724,09:06,25.42
2023 GX,16,2453150.876382824,2004-May-25 09:02,0.0154825778795691,0.0153713995344688,0.0171262632714965,6.90328181273885,6.87830714111783,19:18,26.71
2004 KG17,8,2453154.339541940,2004-May-28 20:09,0.0130947259816874,0.0130438346990402,0.013145609270997,4.54031981058251,4.49528079268758,< 00:01,27.1
2004 KF17,9,2453157.382192422,2004-May-31 21:10,0.00465637253791326,0.00463157178899237,0.00468117098515415,11.399513735521,11.3492056628622,< 00:01,26.1
2004 LC,14,2453162.740899238,2004-Jun-06 05:47,0.0217683185875076,0.0216808678893773,0.0218557678874293,11.0953502398617,11.0843129481544,< 00:01,24.4
2020 JN3,7,2453162.909180865,2004-Jun-06 09:49,0.0498769913225768,0.0269992860241336,0.0731096984751309,4.54762897769907,4.53586676340515,9_01:08,27.4
2017 XY2,4,2453165.631841822,2004-Jun-09 03:10,0.0310822779330371,0.0172535133298832,0.0776090952261184,7.4168345747627,7.40526760207273,1_02:33,27.2
612780,51,2453166.700183393,2004-Jun-10 04:48,0.0216649719374768,0.021664776929445,0.0216651669455405,12.3215550407866,12.3115696580408,< 00:01,20.16
2004 LB1,13,2453167.734283608,2004-Jun-11 05:37,0.0370238061405178,0.0368708737074067,0.0371767375454231,13.0370196226356,13.0314982768225,< 00:01,23.2
2004 LV,10,2453168.270906896,2004-Jun-11 18:30,0.0315482011443148,0.0312813211149236,0.0318150788584006,18.1606529605078,18.1560017937131,< 00:01,24.1
2004 LX5,7,2453169.193690052,2004-Jun-12 16:39,0.0176347546443894,0.0170901094204305,0.018179238371743,7.88252656062012,7.86333516768637,00:32,25.6
2004 MS1,14,2453170.122180543,2004-Jun-13 14:56,0.0184703646723789,0.0183817386254152,0.0185589887914704,11.1851216934826,11.1722170272664,< 00:01,22.3
2004 LO2,10,2453171.256896589,2004-Jun-14 18:10,0.0219430858110074,0.0218642546845756,0.0220219163560872,15.3762986641248,15.3683996222603,< 00:01,25.0
2004 LB2,11,2453171.429103239,2004-Jun-14 22:18,0.041877015317963,0.0416748644659697,0.0420791655024878,19.2901668396732,19.2868681779094,< 00:01,22.3
2004 MP1,10,2453172.057911876,2004-Jun-15 13:23,0.0363858324220212,0.0358500661729801,0.036921570577081,9.07399009558848,9.06591635122146,< 00:01,25.27
2004 MO3,46,2453172.241599404,2004-Jun-15 17:48,0.0260696989401241,0.0260694385585847,0.0260699593216664,8.69548645627014,8.68372458885554,< 00:01,22.2
2004 MN1,8,2453173.942606539,2004-Jun-17 10:37,0.0286784307543592,0.0253483912381233,0.032008184611926,18.7373711628928,18.7324120295183,00:28,24.6
2022 MH,2,2453173.978047644,2004-Jun-17 11:28,0.0494913219540515,0.0239781025687604,0.0751008073998251,9.68720835630666,9.68164919478039,18:32,27.39
2025 MK2,3,2453176.690157973,2004-Jun-20 04:34,0.0460002577489117,0.00744890508393173,0.11830456932765,5.81524348606693,5.80527437108821,6_17:06,27.17
2004 MR1,8,2453178.357444074,2004-Jun-21 20:35,0.00378267678382408,0.0037705679910871,0.00379478425104423,7.58610215594514,7.4926741629169,00:05,25.6
2015 YA1,10,2453178.363776567,2004-Jun-21 20:44,0.0446225955908732,0.00377251322498604,0.129123092193347,5.48363802759404,5.47273817592336,8_07:42,24.5
2004 LA10,16,2453180.586295892,2004-Jun-24 02:04,0.0349064745836567,0.0346655923492504,0.0351473478818282,7.5463207026863,7.53619879276267,< 00:01,25.1
2004 MP7,19,2453180.872766952,2004-Jun-24 08:57,0.0298079338209448,0.0297647416346931,0.0298511259465493,19.5113447685514,19.5067628825826,< 00:01,21.7
2023 KK1,18,2453183.101881119,2004-Jun-26 14:27,0.0499849798433401,0.0471451434917515,0.0534693888074663,16.8286694043863,16.8255015593077,13:15,20.30
25143,237,2453183.333145154,2004-Jun-26 20:00,0.0128968652530637,0.0128968612248985,0.0128968692812289,6.11882594966928,6.08496779136355,< 00:01,19.26
2004 MC,20,2453186.005599560,2004-Jun-29 12:08,0.00939069485004186,0.00937867281721256,0.00940271665030606,8.6876521253299,8.65493080313597,< 00:01,23.37
2004 NU7,11,2453190.948732240,2004-Jul-04 10:46,0.0188869073528985,0.0186122538277544,0.0191615202223927,7.4953391232495,7.47649367229251,00:06,24.4
2004 MO4,21,2453194.620390514,2004-Jul-08 02:53,0.0266286588328493,0.026575648381128,0.0266816678428435,5.4381680702369,5.41973715029721,< 00:01,24.9
437844,77,2453198.010253821,2004-Jul-11 12:15,0.0193395868058672,0.0193394224243789,0.0193397511878908,15.5791649130124,15.5703189665567,< 00:01,21.01
2024 YZ9,6,2453198.834429093,2004-Jul-12 08:02,0.0236281860511872,0.00383385278144041,0.0836335683068732,7.1475348619769,7.13174036474399,3_07:22,25.17
2004 OW10,13,2453199.016132497,2004-Jul-12 12:23,0.0118785079153924,0.0118771320609055,0.0118798837704567,6.12130048667951,6.08454581360136,00:02,24.61
612786,45,2453201.567772212,2004-Jul-15 01:38,0.0492715013390829,0.0492712227675744,0.049271779910667,9.01677150128767,9.01077207111678,< 00:01,21.57
2004 OD4,11,2453202.714991163,2004-Jul-16 05:10,0.00110744757227765,0.00110226849709081,0.00111262415055405,8.88750066941271,8.61253386185175,< 00:01,27.0
2022 YG,9,2453203.802334394,2004-Jul-17 07:15,0.0282322753496438,0.0282267071711227,0.0282378438679837,5.26914556001938,5.25120374761477,< 00:01,26.75
54509,88,2453211.927659243,2004-Jul-25 10:16,0.0128182596798101,0.0128182495580616,0.0128182698015585,7.21000738130287,7.18111931379178,< 00:01,22.66
2012 OU1,9,2453212.419083199,2004-Jul-25 22:03,0.0214436821166043,0.015168118942954,0.106690346634222,10.9201631571711,10.9087787529734,7_07:42,24.5
2025 PN7,4,2453222.226679040,2004-Aug-04 17:26,0.0332548178657085,0.0332542174283949,0.0332554183042829,2.53843443814722,2.50667173405107,< 00:01,26.36
2004 QB,16,2453223.953327734,2004-Aug-06 10:53,0.0110269196153436,0.0110175391364936,0.011036300144869,18.0916539778173,18.078292937562,00:04,19.8
2021 CN3,9,2453225.609247357,2004-Aug-08 02:37,0.0277664404469901,0.0220285469310507,0.0528377559603408,2.68351035178613,2.64750957778728,06:41,26.23
2004 PB97,8,2453226.900066953,2004-Aug-09 09:36,0.0336509199903697,0.033330519831685,0.0339712950776339,6.22248168532493,6.20974382356633,< 00:01,25.3
2022 QK4,3,2453228.602636523,2004-Aug-11 02:28,0.0358043274775925,0.00820595512916054,0.320070360764831,16.101613311904,16.096990887831,8_10:02,23.79
2023 TW2,8,2453229.153765757,2004-Aug-11 15:41,0.0113712429104148,0.00844927546492693,0.0183711115527795,2.97408111406728,2.89422248667899,1_16:56,26.29
2004 PZ19,10,2453229.338519012,2004-Aug-11 20:07,0.00410887836770788,0.00409650711705668,0.00412124889239859,11.3748266638107,11.3176739692289,< 00:01,24.5
2021 PP2,11,2453229.371162028,2004-Aug-11 20:54,0.0284863666816954,0.025226858007961,0.0604337903580461,5.56151249188676,5.54466867394298,2_12:31,25.71
2004 QB3,9,2453232.782589246,2004-Aug-15 06:47,0.0447817638176032,0.0440644584540658,0.0454990533193134,13.2308626501761,13.2263648845086,< 00:01,24.4
2004 PU42,10,2453232.813742127,2004-Aug-15 07:32,0.00534899553695666,0.00533214632513496,0.00536584375374071,10.3295497231056,10.2812131284696,< 00:01,26.7
2004 QF14,18,2453233.671422305,2004-Aug-16 04:07,0.0366648745531784,0.0366334135227817,0.0366963355077097,9.4849247755114,9.47725992345671,< 00:01,22.9
367943,81,2453237.025057865,2004-Aug-19 12:36,0.0081310982915555,0.00812902089043399,0.00812913527356741,6.08986764922579,6.03581875550404,< 00:01,24.19
2004 PR92,11,2453238.149365937,2004-Aug-20 15:35,0.0303923011802368,0.0299751249141388,0.0308094622361648,11.4999390211718,11.4923130131681,< 00:01,25.1
2022 QX4,20,2453238.625647557,2004-Aug-21 03:01,0.0115799495525511,0.0115763416739104,0.0115835574315992,8.86173433576003,8.83573126677282,00:04,24.70
2004 QJ13,7,2453239.901830534,2004-Aug-22 09:39,0.0406342232915756,0.0402029154433417,0.0410654985246143,6.13765741356484,6.12696449583869,00:21,25.3
2004 QR4,7,2453241.241548391,2004-Aug-23 17:48,0.0158031169530124,0.0157019935967191,0.0159042338264411,8.18098564915549,8.16035028961669,< 00:01,26.9
289315,40,2453241.364318082,2004-Aug-23 20:45,0.0410325760156378,0.0410318998286997,0.0410332522315704,13.8046911982766,13.799986509615,< 00:01,18.51
2004 QA22,13,2453242.002835424,2004-Aug-24 12:04,0.00633943080052116,0.00632900611011148,0.00634985312256442,3.47343294573201,3.35024345384901,< 00:01,27.9
2004 RC11,13,2453243.561754017,2004-Aug-26 01:29,0.0114079445230701,0.0113417685087463,0.0114741159828144,7.91568409942456,7.88612248076358,00:14,23.6
2004 QN22,10,2453244.667075067,2004-Aug-27 04:01,0.0349858144284392,0.0346331298748006,0.035338486240135,9.22893899640653,9.22068312559004,< 00:01,24.2
2004 QO5,9,2453245.203422571,2004-Aug-27 16:53,0.0348647573810893,0.0341239604660417,0.0356055015081686,9.51616058092013,9.50812629433821,< 00:01,25.9
2024 RH2,14,2453251.037260016,2004-Sep-02 12:54,0.0182886166855726,0.017894219217574,0.0186898459553552,4.2244632434488,4.18983394863308,21:40,25.00
2004 RB11,15,2453253.963107546,2004-Sep-05 11:07,0.042818370964654,0.0427978437801438,0.0428388980946439,6.80165554553112,6.79250051154508,< 00:01,23.7
2004 RW2,12,2453254.955332244,2004-Sep-06 10:56,0.0380092332821282,0.0376866450234947,0.0383318056043429,6.94851692551932,6.93842098578287,< 00:01,24.4
2004 RV164,14,2453257.026827494,2004-Sep-08 12:39,0.0288351013195127,0.0287681269841484,0.0289020748902058,8.65239427316365,8.64170808429541,< 00:01,24.3
2004 SS,44,2453257.394524693,2004-Sep-08 21:28,0.0490896952279287,0.0490894594786855,0.0490899309781708,7.65563817037921,7.64854497598126,< 00:01,21.9
2004 RN111,11,2453257.944983816,2004-Sep-09 10:41,0.0379740406238916,0.0373936047427913,0.0385544499533928,9.69256193327713,9.68532008812431,< 00:01,25.0
2004 RG164,12,2453258.186171017,2004-Sep-09 16:28,0.0205459839224976,0.0204389145585787,0.0206530465019036,6.53745685623901,6.51758964151794,< 00:01,25.8
2008 EZ84,7,2453258.382228438,2004-Sep-09 21:10,0.0288499405200287,0.0116873276051554,0.0488575790570252,8.34844877541111,8.33737872290078,21:06,26.2
2004 RC80,13,2453258.446408218,2004-Sep-09 22:43,0.0476352568063473,0.047050976054808,0.0482195165460487,8.73128712365659,8.72487849676461,< 00:01,24.4
2004 SR,14,2453258.630979536,2004-Sep-10 03:09,0.0277574133120429,0.0276356521563455,0.0278791688401438,6.05591938819703,6.04004771314613,< 00:01,23.8
2004 RU109,9,2453262.155067049,2004-Sep-13 15:43,0.0024657048538189,0.00245988652781394,0.00247152284351785,12.934160766566,12.8503417606922,< 00:01,26.4
2004 SA,8,2453264.898225293,2004-Sep-16 09:33,0.0403322810114098,0.0399857202489665,0.0406788562857299,12.3632791680806,12.3579345118126,00:09,26.1
2004 SA1,11,2453265.315199804,2004-Sep-16 19:34,0.0252960444476361,0.0251010683233203,0.0254910136422622,9.48084802862486,9.46973154993032,< 00:01,25.3
2004 SA20,10,2453265.566476397,2004-Sep-17 01:36,0.0464004701101684,0.0452399804357454,0.0475609405442459,18.4077776763716,18.4046578859534,< 00:01,23.03
2025 SY1,1,2453266.258642811,2004-Sep-17 18:12,0.0203417505181333,0.0015160093339635,0.0691789640641118,7.54279152912542,7.52540580717364,20:40,31.65
2004 RN251,10,2453266.851916790,2004-Sep-18 08:27,0.010870836682496,0.0107915175281342,0.0109501528226214,13.7419285521382,13.7240807880055,< 00:01,26.1
2004 SE26,7,2453267.882292111,2004-Sep-19 09:11,0.0125180359515538,0.0122474583880722,0.0127885752994634,11.161320784475,11.1422340307394,< 00:01,25.8
2012 GE,6,2453267.963308388,2004-Sep-19 11:07,0.0478657695083017,0.0260200973962683,0.0712282322956177,12.1923274017485,12.1877609167765,1_13:17,26.8
2004 SU26,7,2453268.864059394,2004-Sep-20 08:44,0.0346531547631145,0.0325280384668379,0.0367781376819593,17.6347141267389,17.6303534403523,< 00:01,24.9
2004 SR26,8,2453269.218438666,2004-Sep-20 17:15,0.0109191646601815,0.0108617552976956,0.0109765682051636,5.94273924869706,5.90153476361674,< 00:01,26.6
2004 ST26,7,2453270.480235684,2004-Sep-21 23:32,0.00245709319688152,0.00245128362206315,0.00246290264328448,21.3803584056318,21.3295785112717,00:02,26.3
2017 DK34,4,2453271.526891998,2004-Sep-23 00:39,0.0392403695269395,0.0274639650248192,0.127187568176235,7.94326328309481,7.93471036748169,9_20:19,26.8
2004 SS26,8,2453271.975450967,2004-Sep-23 11:25,0.040576239127111,0.0397290470834367,0.0414234197283054,20.1562818217168,20.1530237154504,< 00:01,23.1
2004 SW26,7,2453272.662923803,2004-Sep-24 03:55,0.0424942777932068,0.0421649079229159,0.042823652819244,11.0711471332685,11.0654821268246,00:17,25.66
2021 TH1,1,2453273.681231229,2004-Sep-25 04:21,0.00904377548161454,0.00879157125615552,0.0802140226525469,7.09068131010003,7.04900850855017,6_22:40,28.00
2016 TT,13,2453274.693208313,2004-Sep-26 04:38,0.00171837815517677,0.00164790725573789,0.0673387903328106,11.7622170042696,11.6296428528394,8_03:05,26.0
2016 CD31,10,2453277.424849765,2004-Sep-28 22:12,0.00866612165867038,0.00744788390821222,0.0627909069158876,14.6321619987497,14.6111343242376,2_00:26,26.9
4179,720,2453278.067040449,2004-Sep-29 13:37,0.0103571915891637,0.0103571780715363,0.0103572051068186,10.9982962756454,10.974880556968,< 00:01,15.29
2004 SY4,12,2453278.316170022,2004-Sep-29 19:35,0.0214555531936698,0.0213545349999624,0.0215565688596893,9.69232688555414,9.67950558941813,< 00:01,24.4
2016 TQ54,3,2453280.657465926,2004-Oct-02 03:47,0.00461278812885406,0.000338126795371845,0.0175176288888083,8.85764648070501,8.79219219240976,03:09,27.2
2004 SC56,27,2453283.402146011,2004-Oct-04 21:39,0.0351126151647509,0.0351124079108945,0.0351128224186133,9.12215651940651,9.11383409582945,< 00:01,22.7
2006 GU2,7,2453284.033243357,2004-Oct-05 12:48,0.0252698295549345,0.0171234164517677,0.0334783443741504,8.05229398580217,8.03918877607386,11:06,27.8
2013 TJ6,9,2453284.555463633,2004-Oct-06 01:20,0.0449535641192164,0.0327588069567513,0.301507175485082,14.4238187753151,14.4197088886371,8_11:28,25.2
2004 TE10,15,2453284.810585653,2004-Oct-06 07:27,0.00684409720552149,0.00684395817657831,0.00684423623446506,14.5868334673672,14.5601198304881,< 00:01,24.20
2004 TC18,9,2453288.294905556,2004-Oct-09 19:05,0.0295405409139213,0.0293162910350407,0.0297647857107609,10.9970604434159,10.9888554290218,< 00:01,24.0
2004 TJ10,8,2453289.933208606,2004-Oct-11 10:24,0.0443932211542787,0.0441485087810526,0.044637932888935,15.3573022277466,15.3533934944443,00:04,25.1
2004 TN20,8,2453290.951718038,2004-Oct-12 10:50,0.0231648468362003,0.0227492486752219,0.023580415763513,10.7893067941513,10.7786407322157,< 00:01,24.9
2008 UU95,27,2453291.118357432,2004-Oct-12 14:50,0.0220739407810358,0.0220731769738228,0.0220747047030529,16.0515585147637,16.0440367968176,< 00:01,23.69
2020 TA3,4,2453291.678085777,2004-Oct-13 04:16,0.0342373849007504,0.0323867087252177,0.0863415041609009,6.43644796425868,6.42434549456964,8_21:37,26.4
2005 TC51,7,2453291.979898392,2004-Oct-13 11:31,0.0347463163203113,0.0244628385967841,0.0450620509048499,10.2173019343563,10.2097938877938,08:49,27.3
2004 RH357,4,2453292.042216979,2004-Oct-13 13:01,0.0159003271662339,0.0157448893255245,0.0160557533863041,9.75138580824697,9.73418601854924,01:05,23.28
2017 UR2,3,2453295.052046299,2004-Oct-16 13:15,0.0128729214095676,4.58965972480478e-05,0.0606843967135128,10.3308464978632,10.3107915713113,2_14:02,27.7
2014 UU56,8,2453295.676647270,2004-Oct-17 04:14,0.0287775000356959,0.00026830809592045,0.0606230502219483,7.32218402435636,7.30952809209461,1_23:59,28.6
2004 TD10,32,2453298.611631398,2004-Oct-20 02:41,0.0483753849984727,0.0483751329072743,0.0483756370896847,8.8798142302774,8.87360931574444,< 00:01,22.18
2004 UH1,8,2453303.230305188,2004-Oct-24 17:32,0.00198182956178897,0.00197900614976541,0.00198465284031238,11.7466550624737,11.6316377391262,< 00:01,28.1
2004 UT1,15,2453307.194662048,2004-Oct-28 16:40,0.00519844395543807,0.00519824998999298,0.00519863792086571,6.64774834732119,6.5701941821905,< 00:01,26.69
2019 UT8,3,2453307.429829112,2004-Oct-28 22:19,0.0141633698617573,0.0060538100004852,0.126662536070904,15.989934371254,15.9781648460952,2_17:11,27.2
2004 VZ14,19,2453310.002085204,2004-Oct-31 12:03,0.01157683040162,0.0115762191841236,0.0115774416191289,14.9373268877898,14.9219108074315,< 00:01,25.04
612856,64,2453312.213293037,2004-Nov-02 17:07,0.0321957283143585,0.0321956244013423,0.0321958322273967,11.5646339394614,11.5574755282002,< 00:01,20.75
2024 UD11,6,2453312.343856034,2004-Nov-02 20:15,0.0345413265358135,0.00157168680385683,0.133604391678784,13.2759058557382,13.2700941415236,4_04:06,29.36
2022 JF,6,2453312.545182860,2004-Nov-03 01:05,0.0187447797456471,0.00599080988884831,0.234380285986968,17.2778821525618,17.2696531927582,6_16:21,24.77
2009 UT19,19,2453313.735887629,2004-Nov-04 05:40,0.0284425883956725,0.0284420190904745,0.0284431578355785,20.477745634988,20.4731704399282,< 00:01,22.78
2022 GL,8,2453313.831410327,2004-Nov-04 07:57,0.0278884161236822,0.0168304663239484,0.0392536064974984,6.22704701382986,6.2116852040117,1_12:06,29.47
2015 VH65,7,2453316.395412604,2004-Nov-06 21:29,0.049482441065846,0.0395687224616422,0.0623642123062194,7.73665711710899,7.7296940052662,1_09:34,27.7
2004 VZ,10,2453318.095661136,2004-Nov-08 14:18,0.0198223997150462,0.0196847623386344,0.019960032297653,10.2971340322441,10.2840718630236,< 00:01,24.6
2004 UR,18,2453318.474167619,2004-Nov-08 23:23,0.0138301068071925,0.0138186315179409,0.0138415819676373,7.55755087886848,7.5320156323607,< 00:01,23.1
2004 VW,8,2453318.777666959,2004-Nov-09 06:40,0.0417641298347925,0.0414888130753712,0.0420394443718952,14.3516314935078,14.3471854375811,< 00:01,23.1
2004 UE,65,2453319.238204238,2004-Nov-09 17:43,0.0245335905925576,0.0245335371979805,0.0245336439871362,14.0563771901395,14.0486486538616,< 00:01,21.36
2025 WK,5,2453321.612177941,2004-Nov-12 02:42,0.0447150654134261,0.0413514858274468,0.0482989989628402,5.20129718088141,5.18982817176,10:50,27.051
2004 VM24,12,2453322.036349667,2004-Nov-12 12:52,0.00528834758246155,0.00527977943960416,0.00529691555306017,12.7519974946597,12.7124254471635,< 00:01,25.7
2023 VL6,7,2453325.400647962,2004-Nov-15 21:37,0.0383381454624909,0.0316475557953503,0.112002552683802,5.12128881522209,5.10770009541298,2_15:48,26.64
2004 WH1,11,2453326.050217005,2004-Nov-16 13:12,0.0271765820084142,0.0271750798549265,0.0271780841619792,4.82644969679375,4.80609303442964,< 00:01,23.97
2004 WC1,11,2453326.184809292,2004-Nov-16 16:26,0.0121257683303146,0.0119987351766336,0.0122527700635528,6.01360937653922,5.97695774081146,< 00:01,26.1
2004 XK3,34,2453330.942146346,2004-Nov-21 10:37,0.0338777501341687,0.033877654754599,0.0338778455137403,7.58739912747233,7.57702618819932,< 00:01,24.47
2004 VQ65,12,2453331.720881325,2004-Nov-22 05:18,0.0261124081024785,0.0260035418975565,0.0262212723095879,9.6466424259992,9.63605896894286,< 00:01,22.3
2004 XG,22,2453336.604070869,2004-Nov-27 02:30,0.0196899668457593,0.0196894343614961,0.0196904993299844,8.35836839224805,8.34216271874844,< 00:01,24.16
2021 XP3,1,2453337.883707833,2004-Nov-28 09:13,0.027170722817725,0.0126765537713923,0.237059488411972,11.0214468231231,11.0125456353231,3_08:56,25.71
2004 XJ,16,2453339.073561902,2004-Nov-29 13:46,0.0446796572678334,0.0444339862488325,0.0449253222348392,7.31965487921101,7.31150307349209,< 00:01,24.0
2005 AZ28,13,2453341.292099314,2004-Dec-01 19:01,0.0288124855164872,0.0288120133817547,0.0288129576512769,5.32431122052055,5.30691406255689,00:02,24.33
2004 XK,9,2453345.458347706,2004-Dec-05 23:00,0.0151534401971595,0.0151023421429852,0.0152045369614066,9.62941932472626,9.61114196852172,< 00:01,26.0
2004 XH3,8,2453346.082874687,2004-Dec-06 13:59,0.0302329568056893,0.0299774630093765,0.0304884427103507,9.83398922865391,9.82502320187532,< 00:01,24.1
2004 XP35,15,2453347.061781229,2004-Dec-07 13:29,0.0163386177209521,0.016297767714775,0.0163794671748402,11.137526532269,11.1228746286129,< 00:01,23.4
2017 RH16,6,2453347.166439607,2004-Dec-07 16:00,0.0250361635299942,0.0249111217604901,0.0251613335941513,12.0819329745055,12.0731211354123,< 00:01,26.2
2004 RZ164,63,2453347.841671781,2004-Dec-08 08:12,0.0180123493149262,0.0180123054603963,0.018012393169457,11.8853612771951,11.8729087592116,< 00:01,19.0
2015 XT378,4,2453349.351007932,2004-Dec-09 20:25,0.00622364664637372,0.000528200542194999,0.0211516949208332,7.55762339510406,7.50076180203331,00:08,27.9
2021 WV1,8,2453349.393176615,2004-Dec-09 21:26,0.0104463219480173,0.00142759444013517,0.023404986460686,3.05366901095403,2.96896727529953,3_09:36,28.51
2004 XG29,19,2453351.777403929,2004-Dec-12 06:39,0.0150899407556933,0.0150868203658711,0.0150930611306315,5.60412508768241,5.5725282924733,< 00:01,25.66
2004 YC,9,2453352.985843951,2004-Dec-13 11:40,0.0057317407157746,0.00570078229946545,0.00576269574616932,9.56387051996006,9.51514012110368,< 00:01,25.6
2004 YQ,8,2453354.356250430,2004-Dec-14 20:33,0.0389898684750518,0.0382904521295605,0.0396892661564132,13.4771789091926,13.4721073287888,00:01,24.4
2025 YC,1,2453356.040400521,2004-Dec-16 12:58,0.00788417879179926,0.00440230615605152,0.0983137588400673,7.56395745762997,7.51914536795438,7_14:12,29.865
2004 XO63,10,2453356.173638034,2004-Dec-16 16:10,0.0144035002169667,0.0143420231247387,0.0144649739734965,7.65403285283031,7.62982583470422,< 00:01,26.2
2004 XB45,10,2453356.298495852,2004-Dec-16 19:10,0.00217441881582773,0.00217028020289304,0.00217855729819744,17.1255711421577,17.0538686559429,< 00:01,26.2
2004 YD5,7,2453359.359512180,2004-Dec-19 20:38,0.000226525127435088,0.00022600375691978,0.000227046449362596,25.3540893932745,24.8858402988563,< 00:01,29.3
2024 ER4,2,2453361.100428691,2004-Dec-21 14:25,0.0405861816597642,0.0402601751104516,0.0416358096039976,7.71884561716846,7.71033577955942,07:41,27.35
2023 QF,7,2453361.982098668,2004-Dec-22 11:34,0.0379519327540149,0.0169075943403709,0.0726344729034228,6.46962971957878,6.4587688719357,3_15:43,27.32
2004 XD51,10,2453362.469783576,2004-Dec-22 23:16,0.0307536623369071,0.0304824769377562,0.0310248285648557,6.6077504842584,6.59462566266251,00:01,25.11
184266,76,2453363.938438035,2004-Dec-24 10:31,0.0126650102571399,0.0126649256377612,0.0126650948765194,12.918315605879,12.9020198343689,< 00:01,19.49
2003 YN107,18,2453366.906262171,2004-Dec-27 09:45,0.0458901322373689,0.045889615610006,0.0458906488734522,2.35125538254827,2.3264302249459,< 00:01,26.5
2024 MD1,4,2453369.384261592,2004-Dec-29 21:13,0.0302541488833015,0.0141090002963495,0.113681008739956,8.02317319416495,8.01218873582693,5_04:46,25.84
2006 MB14,12,2453369.451699914,2004-Dec-29 22:50,0.0351800247088262,0.03412338326108,0.0379636954284712,10.5791712193988,10.5720095941037,00:23,25.4
2020 RY2,2,2453371.431195682,2004-Dec-31 22:21,0.0482619925399916,0.0476024235848959,0.0489940724852605,11.1454071904974,11.1404526006268,12:41,26.6
2004 XM29,25,2453371.940365026,2005-Jan-01 10:34,0.0237815286406702,0.0237812117435611,0.0237818455377793,14.3968009304761,14.389016550656,< 00:01,22.9
2005 AU3,9,2453373.725269487,2005-Jan-03 05:24,0.0180231647094555,0.0175338766060653,0.0185124127308137,13.9024675350655,13.8918296423974,< 00:01,26.1
2005 BN1,12,2453380.910015903,2005-Jan-10 09:50,0.0239784419458087,0.023664826983936,0.0242920470308378,13.6789544197568,13.6708285939713,00:01,24.0
2005 BS1,9,2453383.925827820,2005-Jan-13 10:13,0.00175532769103293,0.00174694435370343,0.00176370935699093,12.5062310626873,12.3842617284051,00:10,27.5
2005 BD,8,2453384.210515532,2005-Jan-13 17:03,0.0370142601154528,0.0368281584561303,0.0372003571001143,7.60102107835409,7.59154470518635,00:02,25.1
2005 BM1,7,2453385.054905679,2005-Jan-14 13:19,0.0305542552144949,0.0292438944407609,0.0318643899855469,9.22996494276842,9.22051208656533,00:06,25.4
2005 BU,8,2453385.059054905,2005-Jan-14 13:25,0.0176107280261861,0.0174976000934708,0.0177238514605532,9.87518427471849,9.85985127493998,< 00:01,26.7
2021 BC,10,2453389.502691905,2005-Jan-19 00:04,0.0327701923090157,0.00997499300283812,0.061195041213972,12.6341068883571,12.6276696517355,1_23:44,24.3
2005 AX28,9,2453389.602842390,2005-Jan-19 02:28,0.0140882885193608,0.0139723131875154,0.0142042613574869,17.0229118182746,17.0117980314356,< 00:01,25.2
2025 BL,9,2453390.057388505,2005-Jan-19 13:23,0.035654148731874,0.0355550836219727,0.0357551013895749,6.82461245414987,6.81365339858992,00:22,25.49
2005 AK3,17,2453390.454236271,2005-Jan-19 22:54,0.0232766085532598,0.0230928583314742,0.0234603536956435,11.4376876935752,11.4276751469367,< 00:01,24.4
2018 BJ6,2,2453394.690557366,2005-Jan-24 04:34,0.00843294404940131,0.00707704966573215,0.0307978145560521,3.70228404311585,3.61593495975351,4_15:42,28.5
2024 CC,6,2453395.311355348,2005-Jan-24 19:28,0.0394493074990127,0.0276747698996853,0.051428353083454,5.47782591658932,5.46548196099365,1_01:35,25.18
2023 OE5,22,2453397.337948734,2005-Jan-26 20:07,0.0372630858180968,0.0372367639002859,0.0372894084859784,4.59122417030611,4.57562349055859,00:02,26.37
2020 BG9,5,2453398.462445518,2005-Jan-27 23:06,0.0311538631758583,0.0311162075406069,0.167587043618411,10.2552273514612,10.2468841668613,3_17:11,26.6
2005 CQ7,10,2453398.886407339,2005-Jan-28 09:16,0.030073671670457,0.0296964819070849,0.0304508448587733,10.0811056878667,10.0723132933914,00:02,24.5
2005 BG28,11,2453399.252195009,2005-Jan-28 18:03,0.012362639968951,0.0122777037902576,0.0124475674162863,7.58985416326443,7.56140415294949,< 00:01,25.6
2007 EG,20,2453400.625322037,2005-Jan-30 03:00,0.0408605438892388,0.0408586565623402,0.0408624315837019,8.59787305960573,8.59028538215479,< 00:01,24.55
2005 CP7,8,2453400.680541462,2005-Jan-30 04:20,0.0143452597433524,0.0142346634090303,0.0144558446812836,7.53751797411987,7.51283558277134,< 00:01,25.4
2005 CU38,9,2453400.763154375,2005-Jan-30 06:19,0.0377466785153897,0.0371136068070081,0.0383797362225966,14.6498500410276,14.645030875171,00:05,23.9
2005 CA7,10,2453401.722256131,2005-Jan-31 05:20,0.0408798284267215,0.0406364184663107,0.0411232288589357,6.28179369997547,6.27140936392632,< 00:01,24.8
